1,-10057,0.31034
2,-10004,0.36792
3,-10023,0.375
4,-10095,0.36458
5,-10221,0.32883
6,-10166,0.37126
7,-10304,0.31803
8,-10065,0.39394
9,-10220,0.32579
10,-10007,0.5
