1,-10303,0.3125
2,-10297,0.29866
3,-10239,0.30833
4,-10027,0.35714
5,-10023,0.25
6,-10228,0.31878
7,-10162,0.31288
8,-10219,0.3
9,-10073,0.44595
10,-10055,0.07143
11,-10027,0.25
12,-10091,0.28261
13,-10008,0.11111
14,-10225,0.26549
15,-10094,0.35714
16,-10053,0.40741
17,-10007,0.125
18,-10010,0.09091
19,-10009,0.0
20,-10007,0.125
