1,-10216,0.30415
2,-10254,0.34118
3,-10287,0.31944
4,-10061,0.33871
5,-10214,0.33488
6,-10105,0.37736
7,-10260,0.29502
8,-10012,0.46154
9,-10252,0.33597
10,-10126,0.41732
11,-10239,0.2875
12,-10019,0.2
13,-10013,0.21429
14,-10194,0.32432
15,-10229,0.26087
16,-10155,0.33333
17,-10160,0.3913
18,-10307,0.26948
19,-10245,0.29675
20,-10145,0.2834
21,-10011,0.33333
22,-10117,0.39831
23,-9998,0.35
24,-10290,0.27148
25,-10225,0.28319
